tsne 1,tsne 2,tsne 3,author
-3.8484747,-16.092451,25.451372,MWS
-15.037768,0.520595,-11.847972,MWS
7.468146,-29.500416,-8.118406,HPL
14.451739,-5.940055,11.725012,HPL
-17.858494,11.374911,-13.079471,MWS
-31.337664,-9.645048,-6.459513,EAP
19.914703,-4.3082376,14.103113,EAP
2.7025084,25.160013,-10.263601,EAP
-3.832014,23.031628,-23.608034,HPL
1.915014,21.963617,-9.921608,EAP
32.11599,-3.354715,3.4048097,EAP
-20.313559,-10.105231,2.5621927,EAP
-20.51141,-20.806793,-8.279901,MWS
-27.925953,-8.148771,8.058569,MWS
22.610153,-10.881823,-14.126082,HPL
-5.9659114,14.286922,0.98457676,HPL
15.672312,11.845568,-22.69985,MWS
-26.218056,1.2986624,1.240295,MWS
1.3095201,7.2908106,2.1315813,HPL
28.398544,3.2082615,5.630529,HPL
5.808542,11.816158,-6.4594283,HPL
-20.761425,11.933109,4.4885836,MWS
14.325345,-9.117874,-6.653675,MWS
7.489224,-3.7358048,-28.937109,MWS
17.976513,4.1394863,-25.475811,HPL
5.1269546,8.044501,8.071724,EAP
-15.055199,-14.102276,3.3326654,EAP
-2.3938687,6.3590603,22.460196,HPL
-14.552129,-1.8970265,-11.061895,MWS
3.6888845,15.225573,8.24854,MWS
5.038439,7.0657244,-15.52092,HPL
8.553124,24.714153,-4.902904,HPL
-8.799733,3.0186205,0.6606774,MWS
-13.376621,-11.347212,10.257207,MWS
8.010315,6.8935924,3.2604978,HPL
-10.352878,-0.13498992,-5.5184746,MWS
-11.440958,-13.153567,8.585637,HPL
2.078916,31.604492,6.5337276,MWS
29.473677,0.1810833,3.65509,HPL
23.668444,-11.41522,8.102547,EAP
21.652447,6.4179688,15.525404,EAP
-19.501446,19.863062,3.8004339,EAP
-13.58216,-2.259965,24.191425,EAP
17.543787,-1.6519086,-22.14707,MWS
-10.074552,15.321905,-9.497754,HPL
20.543415,-1.1070696,9.856659,HPL
18.481098,-20.010023,10.846086,HPL
-12.171366,21.37974,-26.34607,EAP
4.5181017,7.1465387,-34.416935,EAP
-4.0571656,-11.841611,-0.34931764,MWS
-3.3692758,7.88312,-32.379425,MWS
-1.7359258,22.183538,1.592309,MWS
-23.05784,16.460377,7.9653826,HPL
-11.252394,29.62364,-5.2848115,EAP
-8.742511,-6.8268757,5.907784,HPL
4.837383,8.388059,-6.434057,HPL
-9.267035,-4.0551534,5.656997,MWS
-5.722374,19.298122,-27.879967,EAP
-18.791853,-11.058043,12.528335,MWS
11.770962,-20.13901,11.272981,MWS
-16.753222,7.377331,10.541606,MWS
-29.222315,17.396969,-11.174284,EAP
-22.946005,-4.070896,3.4324849,EAP
0.9673228,-4.5571446,16.617697,HPL
-18.147781,-0.80483305,11.598069,MWS
4.544374,-21.365692,-4.5473914,MWS
-12.9385,-1.7230326,18.826937,EAP
10.052584,-17.379986,-19.087223,MWS
26.321138,-2.7703147,13.824395,EAP
-30.328594,-12.929171,-6.4410515,MWS
5.5432754,28.851208,7.0319996,EAP
26.00285,3.0558617,-16.348558,MWS
4.0833797,20.070473,-25.98078,MWS
-2.3533669,-15.585069,-16.815767,MWS
9.9422245,-10.795338,4.4195805,EAP
-1.5223461,4.0360613,34.31274,EAP
20.015173,-20.10318,-12.627478,HPL
9.85738,16.712646,-28.947645,HPL
14.062854,6.606978,-32.87705,HPL
-0.035132434,31.48815,-6.9309335,EAP
-8.720612,1.9564064,-28.217579,EAP
13.416929,20.239704,-13.517081,MWS
3.432956,-0.16571982,3.7939193,EAP
-9.465471,20.893408,-6.0047207,HPL
0.59769183,-7.2946606,8.441025,EAP
2.8905964,-26.801199,4.603497,MWS
23.249846,5.784723,22.075094,MWS
-32.117508,-3.8915184,-5.8754687,MWS
-18.191845,14.171512,9.652927,HPL
16.066526,-3.0330095,6.755332,HPL
-21.050438,24.66976,0.61992174,HPL
-1.1582935,-8.082464,31.246098,EAP
20.445372,12.559962,-7.8982344,HPL
-3.8768897,3.245505,8.973264,EAP
6.1330543,21.04611,-16.79763,MWS
-29.31609,0.057680972,18.172981,EAP
-13.18766,-0.24991544,-11.710729,MWS
-4.575823,9.889058,21.589357,HPL
2.5398333,1.9135962,-1.1571394,HPL
-13.658117,-19.29505,-5.290287,MWS
8.904022,12.744254,-21.895205,HPL
-13.523176,-0.8899781,-6.6408887,MWS
-11.65651,5.517359,-7.550467,HPL
-6.0749483,8.717804,-10.163134,EAP
-8.891605,21.93019,5.536438,HPL
-13.750533,14.993303,0.2219964,HPL
13.765295,18.634558,17.611462,EAP
25.55319,17.41068,-13.337271,MWS
-24.169075,-6.288149,24.423553,EAP
-1.0520378,-4.727346,-28.2415,HPL
0.21822846,-7.039108,-20.351984,EAP
24.921251,-20.28441,3.3159153,HPL
5.491284,-10.08696,-12.039988,MWS
-13.328924,-16.682434,-18.865227,MWS
3.7639601,4.607659,-7.722205,MWS
8.577622,-3.7502081,-33.972164,EAP
-6.1026497,-10.885443,-6.081336,HPL
-19.872501,16.290445,-20.458601,EAP
-6.52073,-19.879438,14.745299,HPL
2.8594956,13.521672,0.30509034,MWS
-5.355929,-8.389492,-5.4130583,HPL
-2.9240496,13.1777525,7.214307,MWS
-3.8738844,11.094831,-0.2169912,HPL
3.4226897,-19.592411,29.302397,EAP
-16.196531,7.0324163,-0.7142761,MWS
20.809149,-2.9711084,-15.897823,EAP
31.559433,10.893861,-4.9495554,HPL
7.4027367,7.1120214,9.007259,EAP
17.368626,18.927576,-5.318655,MWS
5.1687546,-16.716505,-5.683469,MWS
0.79952496,23.233292,-0.6835173,HPL
20.76255,2.322069,-24.907862,MWS
-6.5811744,-4.5484104,-32.131256,EAP
-8.644916,-20.033978,8.678477,HPL
8.951849,7.9355855,-13.4539175,HPL
18.315317,-15.265846,-5.50034,MWS
-3.7184126,4.0512843,29.547632,EAP
-17.454786,-15.719717,-4.6145344,MWS
4.7354484,-22.797815,18.756575,EAP
-15.229718,9.009028,24.960737,EAP
-25.744476,-7.751227,1.2790307,MWS
-16.867754,-4.4933896,25.762053,EAP
8.064933,10.193257,-2.0127032,MWS
-6.8077154,-1.8778713,7.479699,MWS
-19.589798,26.979374,-1.9316362,MWS
12.313723,-12.754112,24.966206,EAP
-5.5527096,5.9451823,9.4191475,MWS
-29.577974,-3.101861,21.418692,EAP
11.943955,-13.528331,3.3042789,MWS
9.487344,-21.169962,-15.395533,HPL
11.245184,-25.011114,-6.3427496,EAP
3.024842,-21.242804,-3.95622,EAP
-8.090002,-16.167656,-0.25699365,EAP
-14.207593,17.849005,-3.1639416,HPL
-2.756149,10.029547,-21.025085,MWS
-11.209099,10.340779,-28.025509,EAP
11.686744,0.59029865,-27.470316,MWS
10.133653,-11.524786,2.6327593,MWS
-28.32347,2.3600745,11.082609,EAP
26.325392,0.59484655,10.426794,EAP
-2.5435836,5.103836,-18.15048,EAP
-17.848885,-0.89165276,7.025719,EAP
29.450415,14.61952,-7.4916873,HPL
-2.5373652,16.986803,30.47251,EAP
9.173869,16.652403,-6.6640663,EAP
0.39212233,18.519554,-14.185204,MWS
17.791716,-7.6673303,-6.876336,EAP
1.3186516,-6.4299965,8.22697,EAP
10.291892,-9.721544,6.725792,HPL
2.6089091,-21.556253,8.043482,MWS
16.24212,-4.3005433,6.1935883,EAP
-14.501105,15.698255,-12.61084,MWS
0.4289902,-21.396097,-1.7948416,EAP
3.7223153,-30.060658,-13.565638,EAP
-9.5304785,12.184125,11.047987,MWS
-18.105076,20.05392,-6.7377806,EAP
-13.94176,-24.785854,16.147852,MWS
-21.430733,8.520261,5.1325426,MWS
-7.570924,7.5153985,21.731068,MWS
-19.966969,10.214102,-12.083576,EAP
22.026264,-6.45028,-14.678484,MWS
-20.280058,-18.463333,19.665966,EAP
-7.348913,-23.150778,11.045733,HPL
32.15043,9.4436245,-11.534483,HPL
8.45689,20.078598,-6.9555516,EAP
8.007566,27.611124,20.993956,EAP
12.576733,-25.982994,13.435043,EAP
0.6576822,-27.548288,-21.353092,EAP
0.3527639,11.472733,-14.876459,MWS
-7.971098,28.205044,-1.2886945,EAP
-14.851152,-10.798935,-25.100529,MWS
21.512604,-6.891318,-11.209826,HPL
5.408854,-5.879691,-4.516121,HPL
6.643748,-8.644791,8.485971,EAP
15.303031,-17.347033,-12.63725,HPL
-9.774259,-16.823318,-14.661882,MWS
16.819136,8.950152,0.8464389,EAP
-28.420694,-19.679916,2.1000907,EAP
29.7112,13.615823,-1.87692,EAP
11.325506,-20.901798,-3.6972573,MWS
28.112434,4.96737,-13.365098,HPL
27.585579,4.7501597,5.284703,HPL
10.033192,0.43939108,-24.127607,MWS
25.576807,-4.2013464,-6.9720335,EAP
-13.079765,21.64937,-25.364246,EAP
-9.017238,-11.967153,-6.0259137,MWS
-1.8985536,0.18541718,9.210725,HPL
4.685132,16.565012,3.769557,MWS
16.919737,-16.63134,23.709675,EAP
-2.2030632,26.135803,17.549416,EAP
12.325686,15.551602,-6.5955462,MWS
7.0940585,-25.247116,-4.8109317,MWS
-3.87474,-17.032131,14.237825,MWS
10.484859,-6.859632,-9.0716505,MWS
-6.325094,1.2574127,15.309731,MWS
-21.661016,-2.7846189,-20.901701,MWS
18.365059,-7.303054,-13.385521,MWS
-9.503875,28.878937,-12.57216,HPL
14.549602,9.010873,-8.937638,HPL
-9.676637,-29.777708,1.6250154,HPL
-9.775017,-11.344681,23.102758,HPL
-30.809887,-0.01567345,-8.844975,MWS
-4.2691007,-19.967577,9.786499,HPL
-24.879253,14.200813,-5.4152694,EAP
-5.732459,-11.436295,-14.168269,MWS
25.221481,14.395972,2.4335155,HPL
-31.138853,-3.3233986,3.855417,MWS
18.139524,5.7037406,-16.307728,MWS
6.3266554,-11.454184,15.942004,EAP
-4.8964224,-0.1400029,-21.97226,MWS
11.704769,-18.291494,1.2652528,EAP
10.800091,15.813267,4.5936065,MWS
23.065798,-23.13619,-0.77402794,MWS
-15.175872,-6.9651613,7.5505457,MWS
4.237291,-14.306094,5.5437765,EAP
-10.446919,6.010328,-5.1456485,HPL
23.694962,-1.2890815,14.349032,EAP
-23.172344,20.385035,18.279846,EAP
-27.00534,12.348396,12.812516,MWS
31.930079,3.401407,-2.199737,HPL
-7.772789,-14.679688,10.645594,EAP
-15.802911,-20.485085,20.59905,MWS
-0.4584562,-13.091038,-1.3659352,EAP
10.321824,-3.4843006,3.2147772,HPL
30.938444,-5.8254466,1.4785633,EAP
12.52436,-0.247114,8.474823,MWS
-30.2858,-3.2477875,-7.122541,MWS
-15.771366,-13.366976,-23.923779,MWS
-4.4109516,21.756823,24.323149,EAP
-6.110077,17.191544,-17.596527,MWS
13.259161,-2.3868213,8.77951,EAP
33.042522,-8.471276,0.75900584,EAP
20.81391,9.940498,17.619978,MWS
-2.1383984,-1.8184421,-7.341262,HPL
1.0245003,23.248663,0.107441865,HPL
-25.980019,2.1213255,3.1395876,EAP
-9.610442,8.589049,-11.8680725,MWS
19.819118,-18.81636,-4.105661,HPL
11.687314,20.191763,-17.11813,EAP
-10.253559,-4.36913,18.808172,EAP
-9.07517,-7.3833685,12.143781,EAP
0.002045105,14.218121,25.418594,EAP
-19.506523,17.44252,-6.844904,EAP
-18.057962,23.012054,-4.322417,HPL
-12.44748,18.388355,29.731695,HPL
-16.285439,-1.1587179,-28.744038,MWS
13.2189,7.3015714,-23.287588,HPL
-5.5426383,-7.201258,-0.34231338,MWS
12.249119,-20.8124,4.459967,EAP
19.111988,5.9248853,24.688236,EAP
-29.615005,-2.7728004,21.815626,MWS
-26.731327,-13.847551,-3.5098937,MWS
-3.596081,-14.3751,24.063622,EAP
-2.9677866,27.281342,3.130109,EAP
-29.744633,3.4473886,-0.010759969,MWS
-13.427336,7.141598,10.091012,MWS
4.728093,-1.7102072,-24.079779,EAP
4.124245,-9.391462,15.524164,HPL
-2.698314,1.4876784,17.632196,HPL
-20.411339,-21.810837,-12.725373,EAP
2.00112,2.7551174,-36.10929,HPL
29.543314,-14.86155,10.806178,EAP
-13.571983,5.5944104,25.833647,EAP
24.99499,6.1303234,-15.903778,MWS
8.847911,-15.692869,-2.6356425,HPL
24.46989,14.157627,-9.564616,EAP
-1.9802301,1.0903279,32.549133,EAP
14.864108,17.453436,18.18565,EAP
13.877289,-1.0049051,-28.818363,EAP
-10.75395,-16.221395,-28.110231,EAP
-3.5919135,18.565449,-7.702917,HPL
-5.7270975,-0.91135675,25.195633,HPL
-6.9273467,3.615871,-13.082283,EAP
-7.0327,21.414677,-22.472832,HPL
12.095137,-17.15358,3.5915346,EAP
6.809911,10.925874,11.76165,EAP
-30.150526,1.9775847,11.4568,EAP
-21.782013,-16.374285,4.1150255,MWS
-34.258812,3.3249035,-6.8124447,EAP
18.100098,-21.39258,4.6631274,EAP
-4.921248,-9.880132,-11.797791,MWS
4.9638214,10.823487,-17.477121,HPL
32.63453,-17.073244,-0.9222707,EAP
9.494334,-26.552567,1.5456445,EAP
17.690825,-25.433416,-9.124095,EAP
18.508873,-19.132547,-9.626712,HPL
-4.6981225,12.516885,-21.424051,MWS
23.98416,-14.40525,4.2428956,EAP
10.663424,5.098567,-26.34507,HPL
-18.865044,0.108964354,13.208996,EAP
16.80615,-26.853611,-12.777623,HPL
3.5639772,-12.661265,25.895847,EAP
-2.19069,-9.593735,2.4388008,MWS
8.80295,-23.224072,0.5767279,EAP
11.421733,-27.676413,3.4567523,HPL
35.56542,-5.9549007,-6.4655857,EAP
13.333104,3.3872576,-20.327738,HPL
4.866924,0.8662981,9.219562,HPL
13.198567,1.2218673,-27.648516,HPL
-9.573325,-23.439274,6.0104847,MWS
27.352417,-8.315207,-4.7861605,HPL
9.938765,-11.163387,15.8273735,EAP
2.6464286,2.3531086,-7.4733334,MWS
2.2300546,-9.071548,-6.9924846,EAP
-16.46884,-5.74094,15.0883465,EAP
10.031866,-15.430628,9.731855,EAP
-6.4306927,8.588539,0.4946791,EAP
22.30984,-18.91448,-6.9635367,EAP
26.044052,13.632451,-14.909275,EAP
-28.201996,-4.259158,8.559666,EAP
-13.7315445,22.436451,3.5871925,HPL
26.527657,9.21088,-4.657694,HPL
20.836468,-12.65287,-0.5350543,HPL
-9.075588,-4.77693,-12.879537,HPL
-9.42194,-29.086332,-1.6331928,HPL
17.161596,10.272772,-25.964272,MWS
28.168728,11.119718,9.303397,EAP
13.482739,1.4934347,23.98215,HPL
-11.669959,23.239422,9.833993,EAP
-14.787413,21.363241,-0.034399617,HPL
0.8613243,20.105616,1.6683012,EAP
4.6777062,27.456703,-12.994908,EAP
-0.554019,-13.017388,-8.428582,EAP
-12.883554,-13.918778,-21.505516,MWS
-17.2491,-10.33381,-20.482553,MWS
-13.131474,24.401464,-10.593239,HPL
0.19713446,-1.5044954,18.312912,HPL
-2.1870208,6.3889365,-32.103695,EAP
9.380072,-23.344519,21.846724,EAP
7.129064,1.9343415,-5.207276,EAP
22.929775,2.8039227,-12.561871,HPL
-17.458342,0.58657783,0.496412,EAP
-5.1031885,19.017338,-26.684387,EAP
-1.941306,3.3725643,-8.4535475,MWS
-9.265265,-18.189724,16.477024,EAP
9.004516,6.2491345,-24.668928,HPL
-6.015534,4.9302406,-12.210201,MWS
18.182583,-7.894729,9.9196205,EAP
5.5218086,-8.91156,1.9068277,MWS
21.683674,-20.178251,7.448974,EAP
-26.1543,10.691699,11.97209,EAP
-13.182797,17.696539,-13.284342,MWS
-6.9617686,18.818895,27.252066,EAP
-8.404979,8.859206,-28.927393,EAP
35.64144,-8.637586,-7.053182,HPL
-14.67854,-6.95219,-10.087938,MWS
-0.9351727,2.1590202,4.745456,MWS
-0.92927915,-23.06533,11.688611,HPL
4.205647,-10.135284,8.944176,EAP
-11.266711,22.050566,-22.152445,EAP
-6.808084,-3.9200048,9.98068,EAP
3.4467864,-25.242147,7.513944,EAP
-8.831409,22.572845,-10.045138,EAP
4.600495,7.5047007,-20.95332,HPL
21.457827,7.354415,9.861827,HPL
32.14258,-1.7277813,-7.3906775,HPL
-1.838349,3.779161,31.344831,EAP
1.5823845,20.596449,20.637411,MWS
-5.389085,18.504095,-18.069574,EAP
-1.1262679,-3.465871,17.463549,HPL
-16.397924,-7.180445,13.153133,MWS
-9.402568,-20.668947,-5.906039,HPL
-14.4702015,1.7617391,-15.106535,MWS
1.021791,-22.900066,16.919693,EAP
-18.022942,-4.264313,16.93998,MWS
0.13356948,-17.553398,12.398561,HPL
-22.782528,13.751192,11.162148,EAP
9.717677,15.181896,-17.680248,HPL
-14.916499,-4.5783706,15.692855,HPL
7.1404767,-5.088187,2.8168828,EAP
5.7578616,-13.928779,6.6947484,EAP
-22.537115,2.446663,16.386864,EAP
-15.425656,16.490923,-5.086415,EAP
-10.850563,16.477873,1.4082061,EAP
2.9073164,10.529632,16.139471,EAP
-10.309897,16.704287,20.625093,HPL
2.7085443,17.319384,-25.940495,HPL
-12.70744,-0.83454007,19.686928,EAP
9.913392,-19.97469,-0.52910167,MWS
0.94113606,19.525894,-20.991003,EAP
23.191492,-12.194619,12.47293,EAP
10.774984,-25.11209,-12.004027,HPL
21.962011,-11.462369,8.077307,EAP
-28.059397,-2.8083208,-21.191399,MWS
13.907535,-20.119797,-0.8054076,EAP
9.66755,4.511588,29.646683,HPL
0.3135791,-6.267059,-11.654855,MWS
17.370209,-6.797274,24.897724,HPL
34.065277,6.4921336,8.875999,MWS
13.389033,-12.931189,10.6461315,EAP
-9.48885,-24.102516,3.6039422,HPL
2.9902189,27.751783,-22.652155,HPL
-17.190838,17.479357,3.73656,MWS
-2.7229133,-8.605465,-15.863235,MWS
-1.3175205,-10.120956,5.3888936,EAP
10.571265,13.959892,26.48819,EAP
-14.244231,11.7343645,20.446928,MWS
16.323877,8.903696,-18.950935,HPL
-4.115833,27.676416,-9.647259,HPL
8.830455,1.5716532,17.222517,EAP
9.942043,-3.1792135,-34.058537,EAP
7.708393,-17.94616,-18.856014,HPL
31.401962,-1.0170538,4.7655845,HPL
-17.756784,-5.229873,13.845318,MWS
27.13137,18.205492,6.5316534,EAP
-0.89105487,5.698127,8.571485,MWS
21.487997,-1.6139878,16.337347,HPL
-6.2210393,-6.5952725,-19.836143,EAP
13.556107,-15.091088,-5.1047673,MWS
-17.590187,7.319481,-8.975988,MWS
12.184827,-4.884467,-3.2646766,HPL
1.5709858,-26.972988,4.696353,EAP
-27.88662,7.485355,-5.670187,MWS
-7.097463,13.793111,15.124685,EAP
-20.35119,-17.159962,-5.17956,MWS
7.876881,-7.462091,-9.831925,HPL
26.031551,-9.430348,0.6070704,HPL
-6.2982273,-16.175112,-2.5587435,MWS
31.568726,4.046848,-9.308578,HPL
13.620021,22.253656,-14.007887,HPL
3.8831918,13.669453,15.273256,EAP
-2.7649364,31.2562,9.487311,MWS
-19.918024,13.238411,-14.646446,EAP
8.840508,-30.726412,-2.871426,MWS
1.3477949,-11.34077,-12.407362,HPL
21.234077,12.453072,20.940607,MWS
13.007152,27.345673,13.0506,MWS
-24.813766,-9.035589,15.008452,HPL
-24.963211,14.099578,-17.925852,MWS
0.3519149,-13.646314,-10.060134,MWS
-14.361188,-12.445978,-0.24916556,MWS
21.999783,-4.196435,-23.36698,HPL
13.344966,-18.238586,-0.0843073,HPL
-24.176048,-1.5863469,-21.130093,EAP
8.547374,3.5679688,-12.491668,MWS
-7.114086,24.366737,23.194689,MWS
18.8174,-8.827724,-16.563639,HPL
-8.572527,-18.95467,-13.91479,MWS
3.7169871,19.272724,-19.685835,HPL
-8.932743,-16.808363,12.821224,HPL
-21.411293,-1.2834994,3.9898846,EAP
-17.490204,-18.982832,5.634932,EAP
-6.2727633,-15.035554,24.013073,EAP
29.766943,-2.0138597,-18.323332,HPL
-5.285577,-8.280161,-3.5333352,MWS
19.55381,23.308983,2.9002953,MWS
-17.356659,14.027946,-27.938442,EAP
-5.3233204,7.6945295,11.87426,EAP
-3.3964667,-8.687299,-25.260775,EAP
13.714822,7.564434,-13.866961,HPL
-25.435587,4.5616107,5.712389,EAP
32.180595,11.008334,3.9919953,EAP
15.6123,-7.487493,22.144478,HPL
22.66889,24.527866,6.751312,HPL
-12.377589,16.705677,-2.6448307,EAP
-14.541691,4.727078,14.514759,EAP
-3.562298,-13.365968,-2.2503805,HPL
-1.6743528,24.220888,-8.3397045,MWS
-15.443251,-19.285599,-17.899956,EAP
0.9063103,-2.9834151,30.191675,EAP
-12.196629,-0.76383173,-4.0886064,MWS
18.56344,18.972317,-4.551193,EAP
-17.97033,2.2189786,-10.609536,EAP
-8.389297,-9.915011,18.371887,HPL
9.548745,-9.682964,-12.888713,HPL
-13.213241,12.359806,10.656571,MWS
11.478804,-10.970501,16.803556,EAP
1.7874969,-2.318693,13.514037,EAP
20.993748,-10.957022,-19.75496,HPL
-17.641066,-19.441633,-15.068592,MWS
-34.3777,-13.272573,5.3693876,MWS
4.7510905,-2.574584,3.7199664,HPL
16.765118,-6.106381,22.341433,HPL
-12.469169,16.808512,-18.223824,EAP
-20.428886,-18.55251,3.8884087,MWS
5.6871834,-3.1754568,16.575806,EAP
29.020102,-5.678082,20.18968,EAP
18.614103,-18.552723,-0.55491996,HPL
7.255334,-25.31132,-7.4455485,EAP
-12.397005,-5.5493793,-12.969842,MWS
-21.331326,-22.426542,6.8903456,MWS
-12.12977,9.511081,-11.728314,MWS
27.093866,5.0207725,8.417986,MWS
-13.218495,-13.634354,-8.539361,MWS
-8.707846,-29.355352,9.575345,HPL
5.4726167,19.341032,11.586705,MWS
-0.17293046,19.060564,-2.0029655,EAP
-4.2103405,-7.1235323,-8.444248,MWS
-15.999295,-14.377954,-3.3491,MWS
-7.835536,-25.01472,4.3512907,HPL
-23.382828,-14.535609,-2.8639963,MWS
20.104427,-17.23714,-15.3622,HPL
3.4552119,24.557795,22.54639,EAP
2.5872424,-5.186648,6.3532867,EAP
-17.267782,16.148493,15.06859,MWS
-6.1138687,15.154398,-7.3106914,EAP
-8.073511,13.335282,12.32169,MWS
-15.880205,11.423947,21.76573,EAP
14.256853,17.960695,19.68594,MWS
-13.650732,12.563377,4.6574116,MWS
-19.43344,18.159983,6.82754,EAP
13.56754,4.8893857,19.98331,EAP
12.633176,-19.408932,-13.696356,HPL
15.220823,12.083853,-3.1113973,EAP
-2.2125964,-1.540411,21.304586,MWS
8.96088,17.4477,15.765862,EAP
-28.751053,-6.1287494,19.802439,EAP
23.899677,6.2619934,-23.217531,MWS
19.79858,-17.742195,10.116888,EAP
-22.099,2.3589394,-15.01164,HPL
23.694569,-3.064402,-8.112296,HPL
-6.5500774,7.3976755,20.596487,MWS
14.374896,-0.32007283,-9.172343,MWS
-20.531725,8.766814,-0.73059535,EAP
-9.843531,-14.208237,1.4808141,HPL
-13.355288,18.116915,-24.479536,HPL
22.700455,-7.8321,5.2195005,HPL
-13.427727,-0.3246849,17.864529,EAP
9.94754,15.814279,5.328118,EAP
-9.567904,24.127808,-5.5627933,HPL
12.517902,-1.8174961,-1.5764954,HPL
21.709244,-10.029775,-26.591724,MWS
24.01729,-2.9931056,-8.706208,MWS
14.606634,-23.597927,6.5383887,HPL
34.044437,0.44409105,-10.431614,HPL
-13.012042,4.0800443,13.970551,EAP
-7.4908357,10.613909,9.051848,MWS
-19.836239,-16.068207,2.3498151,MWS
6.46978,5.9298434,-35.15377,MWS
1.5387524,20.665638,20.689808,MWS
-6.959854,21.82793,-28.562136,EAP
5.602584,-8.562889,-8.360779,HPL
20.88028,-1.2156408,-2.8005915,MWS
-14.748118,12.261967,25.1583,HPL
26.61892,2.509191,11.040024,EAP
15.172656,-1.2811885,5.766115,HPL
12.334471,15.458758,4.061663,HPL
0.95684266,21.858845,12.244488,EAP
-32.26503,-2.2538898,15.5058155,EAP
-12.590216,21.490932,0.8840887,MWS
10.597886,-11.88974,-16.063047,HPL
-19.573082,-9.50808,18.261496,EAP
-7.596432,3.0090454,23.246393,EAP
20.006918,-28.748497,1.8985571,MWS
0.42005467,28.084017,-3.0551345,HPL
9.847105,2.9917264,-22.496912,HPL
16.407263,12.425268,-4.313062,EAP
-9.656253,-13.248193,-22.194632,MWS
-17.221571,-17.968857,-2.0408642,EAP
-11.147271,11.395367,3.2549956,MWS
20.15351,-25.34585,3.7577934,EAP
0.13068624,7.5185304,-26.499664,EAP
8.964056,17.45313,-7.484501,HPL
-1.0552186,-5.6112714,2.1603618,EAP
12.225473,15.872232,-15.583404,HPL
-6.487414,23.707256,-15.924233,HPL
0.20225117,5.275789,24.796719,EAP
-11.154814,32.92366,5.202941,EAP
2.5946155,20.968636,7.070258,MWS
27.818712,-4.615359,-8.266139,MWS
3.8248367,6.451267,-1.5499382,MWS
5.2483745,15.596932,10.499293,MWS
-22.659306,-5.730073,5.5030184,EAP
-7.6401052,-13.954331,-3.1538184,MWS
-13.835724,4.7908144,5.148043,MWS
15.137542,14.843658,15.9980345,EAP
18.851803,-9.085028,-3.9714992,HPL
15.690719,0.97534454,-8.365393,MWS
-9.434803,-11.462205,4.2579536,EAP
25.512573,7.559952,7.2504954,HPL
11.795801,28.549685,6.545396,HPL
-18.264034,-3.0185268,0.6449999,HPL
-5.9472785,-2.9199188,-0.8946326,MWS
-20.880081,-21.228603,-3.7848349,MWS
-24.332142,-11.089391,-3.7178879,EAP
-28.107426,12.129023,-2.52119,MWS
-9.643922,4.7561245,-12.077113,MWS
7.949039,21.393185,-11.30756,HPL
-5.937421,2.7062356,14.856842,MWS
-4.6839476,-22.593792,-26.629938,MWS
-23.149942,25.680094,-7.857706,EAP
16.399426,15.783101,14.4860115,EAP
-4.4813976,1.3151593,8.654855,HPL
25.23232,9.98945,-1.9281862,EAP
-10.066894,-12.834707,8.457409,HPL
-16.081423,5.9310083,32.254025,EAP
-8.250718,23.232327,-21.242283,HPL
8.589831,19.446293,2.0308888,MWS
-7.418247,11.8441725,17.905298,EAP
5.1121173,14.792635,-14.991304,MWS
-9.488297,7.333235,11.138001,EAP
-0.770251,-12.084339,-1.9380056,MWS
-3.952188,1.9340687,-19.349163,EAP
-20.237747,30.842157,0.75617206,HPL
4.001058,-27.459167,-9.94875,MWS
-0.95008737,-15.858905,-9.295367,EAP
8.201771,-16.679914,14.563167,EAP
-14.031346,-1.5441365,-2.7966025,MWS
12.734907,7.0889378,-19.30492,HPL
29.9431,-1.1757584,-1.6937633,HPL
3.177461,24.598064,-3.2669785,EAP
-9.957809,3.5620627,10.978549,EAP
10.182021,-18.79867,-0.13410497,HPL
-4.4031096,-4.641042,-7.2544975,MWS
-8.9561825,17.164963,-19.458654,EAP
30.862707,-0.89941776,2.3571537,HPL
-14.169349,3.843158,22.8079,EAP
-24.008022,11.003766,-2.4506927,MWS
10.474922,14.966064,10.212921,EAP
31.397673,1.1405116,-17.588299,MWS
-10.454396,-6.529647,29.915861,MWS
-13.026381,-8.382391,18.705292,EAP
4.6566615,2.4034874,-9.898785,EAP
2.1484663,8.224255,4.0736156,MWS
15.242567,-9.536114,-1.7168025,HPL
-0.983464,18.727097,2.8414464,EAP
-8.556491,-22.637148,1.5800405,EAP
16.180958,6.9521246,-15.153172,HPL
-27.89248,7.5383162,-12.684331,MWS
-5.1436315,13.9699135,-2.5075476,EAP
-25.924212,-12.504923,3.5702262,EAP
-11.341914,21.371141,-16.696268,MWS
2.603325,15.250554,31.432203,MWS
-2.4986384,24.476053,4.9171734,HPL
-4.765461,22.346766,14.322773,MWS
-2.2059362,-18.375187,-21.666065,MWS
-32.902966,2.4279718,3.9559188,EAP
-12.742635,7.078771,17.7249,MWS
-3.589056,-20.953854,-7.430335,MWS
26.581789,-10.125259,18.352398,EAP
-20.799784,-2.7930007,18.4856,EAP
-12.341166,-1.7197175,19.48858,EAP
25.425955,18.556597,-4.884298,HPL
25.301174,11.432168,-5.0262485,HPL
-5.9019322,-17.974735,17.57692,HPL
17.59076,-1.7115015,13.705666,EAP
